"Date Inserted","Reporting Date","Sale Month","Store","Artist","Title","ISRC","UPC","Quantity","Team Percentage","Source Type","Country of Sale","Songwriter Royalties Withheld (USD)","Earnings (USD)","Recoup (USD)"
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","8","100","Song","CH","0.00000","0.054788033007",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","84","100","Song","CA","0.00000","0.221333049738",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","45","100","Song","BR","0.00000","0.078976077329",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","6","100","Song","BE","0.00000","0.015216647169",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","127","100","Song","AU","0.00000","0.396181528633",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","3","100","Song","AT","0.00000","0.006120229257",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","11","100","Song","AR","0.00000","0.010368619908",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Exit","QZK6N2593531","199341681549","1","100","Song","AE","0.00000","0.001808170626",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Shoes That Float","QZES92546563","199081913924","1","100","Song","TH","0.00000","0.000025467191",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Shoes That Float","QZES92546563","199081913924","1","100","Song","PL","0.00000","0.002484208811",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Shoes That Float","QZES92546563","199081913924","1","100","Song","NL","0.00000","0.003049117432",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Shoes That Float","QZES92546563","199081913924","2","100","Song","HU","0.00000","0.006711762669",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Shoes That Float","QZES92546563","199081913924","1","100","Song","DE","0.00000","0.000901770113",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Shoes That Float","QZES92546563","199081913924","2","100","Song","CZ","0.00000","0.005818095753",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Shoes That Float","QZES92546563","199081913924","1","100","Song","CO","0.00000","0.001728296251",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Shoes That Float","QZES92546563","199081913924","2","100","Song","CA","0.00000","0.002488839209",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Shoes That Float","QZES92546563","199081913924","1","100","Song","BR","0.00000","0.002312884065",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","34","100","Song","ZA","0.00000","0.050874188650",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","VN","0.00000","0.000028939990",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","TW","0.00000","0.000033570389",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","7","100","Song","TR","0.00000","0.005290230320",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","6","100","Song","TH","0.00000","0.010372092707",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","SK","0.00000","0.004101375498",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","SI","0.00000","0.004422030596",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","5","100","Song","SG","0.00000","0.001418059549",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","10","100","Song","SE","0.00000","0.036826717109",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","3","100","Song","SA","0.00000","0.005924594919",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","5","100","Song","RO","0.00000","0.003675378833",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","8","100","Song","PT","0.00000","0.013817109213",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","14","100","Song","PL","0.00000","0.030472652726",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","PK","0.00000","0.000394741474",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","30","100","Song","PH","0.00000","0.015729463806",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","4","100","Song","PE","0.00000","0.004910537641",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","8","100","Song","NZ","0.00000","0.030588412689",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","8","100","Song","NO","0.00000","0.037074443430",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","24","100","Song","NL","0.00000","0.087138312338",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","3","100","Song","MY","0.00000","0.004591040142",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","24","100","Song","MX","0.00000","0.025034249652",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","LV","0.00000","0.000028939990",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","LT","0.00000","0.000021994393",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","7","100","Song","JP","0.00000","0.003049117432",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","16","100","Song","IT","0.00000","0.055887752658",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","IS","0.00000","0.009946096042",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","3","100","Song","IL","0.00000","0.007972388669",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","IE","0.00000","0.000469985450",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","3","100","Song","ID","0.00000","0.003805029992",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","6","100","Song","HU","0.00000","0.018520436520",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","HR","0.00000","0.001743345046",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","HK","0.00000","0.000191003939",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","2","100","Song","GR","0.00000","0.001862577808",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","22","100","Song","FR","0.00000","0.045742549479",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","7","100","Song","FI","0.00000","0.029148358746",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","16","100","Song","ES","0.00000","0.021972398624",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","2","100","Song","DK","0.00000","0.008719040432",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","64","100","Song","DE","0.00000","0.204160059190",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","14","100","Song","CZ","0.00000","0.031083865332",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","3","100","Song","CO","0.00000","0.004261124247",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","7","100","Song","CL","0.00000","0.006869196219",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","14","100","Song","CH","0.00000","0.076605313281",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","79","100","Song","CA","0.00000","0.232738878917",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","31","100","Song","BR","0.00000","0.031919652267",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","2","100","Song","BG","0.00000","0.002781711916",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","12","100","Song","BE","0.00000","0.030315219176",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","33","100","Song","AU","0.00000","0.090824109568",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","8","100","Song","AT","0.00000","0.026318027645",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","21","100","Song","AR","0.00000","0.011469497159",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","10","100","Song","PH","0.00000","0.005551847837",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","2","100","Song","NL","0.00000","0.006097077264",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","3","100","Song","HU","0.00000","0.010067644004",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","CA","0.00000","0.000700347777",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","BR","0.00000","0.001334712376",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","3","100","Song","AU","0.00000","0.008468998911",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","AR","0.00000","0.000738548565",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","AE","0.00000","0.004035392318",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","17","100","Song","ZA","0.00000","0.021162078882",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","VN","0.00000","0.000059037581",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","TR","0.00000","0.001802382627",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","SG","0.00000","0.005196464750",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","PT","0.00000","0.000065983179",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","3","100","Song","PL","0.00000","0.007453784033",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","PH","0.00000","0.000024309592",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","PE","0.00000","0.000027782391",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","NZ","0.00000","0.004425503395",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","3","100","Song","NO","0.00000","0.010550363050",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","NL","0.00000","0.012194154529",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","3","100","Song","MX","0.00000","0.003363984532",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","IT","0.00000","0.002875477487",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","HU","0.00000","0.013423525338",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","6","100","Song","FR","0.00000","0.026734763513",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","FI","0.00000","0.004107163496",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","6","100","Song","DE","0.00000","0.026950077044",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","CZ","0.00000","0.000137754356",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","CO","0.00000","0.000021994393",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","CH","0.00000","0.027219797759",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","10","100","Song","CA","0.00000","0.032336388134",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","10","100","Song","BR","0.00000","0.003674221233",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","8","100","Song","AU","0.00000","0.030325637573",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","AT","0.00000","0.011445187566",
"2026-03-26","2026-03-26","2026-01","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","AR","0.00000","0.002956509461",
